Name,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Categories
GEYLANG,1.3181862,103.8870563,Soon Lee Lor Mee 顺利鹵麵摊,1.3268470780957025,103.88522634091264,Noodle House
GEYLANG,1.3181862,103.8870563,Toast Box,1.315379606579543,103.89451362884596,Café
GEYLANG,1.3181862,103.8870563,PappaRich Plus,1.3148428189386843,103.89501706046389,Malay Restaurant
GEYLANG,1.3181862,103.8870563,Aqueen Hotel Paya Lebar,1.3217935009538115,103.89135563481209,Hotel
GEYLANG,1.3181862,103.8870563,觀音齋 Kwan Inn Vegetarian Food,1.315932,103.886388,Vegetarian / Vegan Restaurant
GEYLANG,1.3181862,103.8870563,千禧樓 Qian Xi (Paya Lebar) Restaurant,1.3167655,103.89426,Chinese Restaurant
GEYLANG,1.3181862,103.8870563,Tai Dong Teochew Braised Duck Rice,1.3171663267069307,103.87998969949972,Food Truck
GEYLANG,1.3181862,103.8870563,Mr Bean,1.3184284925711638,103.8931165049691,Snack Place
GEYLANG,1.3181862,103.8870563,Quan Kee Wanton Noodles 权记云吞面 (Quan Kee Wanton Noodles),1.3203526318945198,103.88726440216084,Noodle House
GEYLANG,1.3181862,103.8870563,Ng Soon Kee Fish & Duck Porridge,1.320907804660663,103.88667360339814,Chinese Restaurant
GEYLANG,1.3181862,103.8870563,Sims Vista Market & Food Centre,1.3169782135381005,103.87938190993522,Food Court
GEYLANG,1.3181862,103.8870563,PLQ Mall,1.317363524992724,103.89283418655396,Shopping Mall
GEYLANG,1.3181862,103.8870563,Starbucks,1.3152433478737164,103.89438539926232,Coffee Shop
GEYLANG,1.3181862,103.8870563,Shabu Shabu On-Yasai,1.3149183903767836,103.89416470124755,Shabu-Shabu Restaurant
GEYLANG,1.3181862,103.8870563,Gyu-Kaku,1.314851,103.894977,BBQ Joint
GEYLANG,1.3181862,103.8870563,QiJi,1.3148771799162502,103.89449617820974,Asian Restaurant
GEYLANG,1.3181862,103.8870563,Haig Road Market & Food Centre,1.3156061078254395,103.89559217014562,Food Court
GEYLANG,1.3181862,103.8870563,Swee Guan Hokkien Mee,1.3139985096552385,103.88570603774998,Noodle House
GEYLANG,1.3181862,103.8870563,Penang Seafood Restaurant,1.314833,103.882075,Seafood Restaurant
GEYLANG,1.3181862,103.8870563,Jurong West Western Food,1.320358415445815,103.8871039912925,Wings Joint
GEYLANG,1.3181862,103.8870563,Cold Storage,1.3152808492919688,103.89453027607844,Supermarket
GEYLANG,1.3181862,103.8870563,NOM - Bistro & Bakery,1.3237392214923995,103.88505765599639,Bistro
GEYLANG,1.3181862,103.8870563,Cheng Mun Kee Pig's Organ Soup,1.325092879830642,103.88511412768426,Asian Restaurant
GEYLANG,1.3181862,103.8870563,New Scissors-Cut Curry Rice 新剪刀剪咖喱饭,1.3145055948294593,103.88860210746061,Chinese Restaurant
GEYLANG,1.3181862,103.8870563,Hollywood Duck Rice • Duck Porridge,1.3180953219937561,103.87974503293698,Chinese Restaurant
GEYLANG,1.3181862,103.8870563,McDonald's,1.318335322742509,103.89253411126508,Fast Food Restaurant
GEYLANG,1.3181862,103.8870563,7-Eleven,1.3127575119731845,103.88073824538361,Convenience Store
GEYLANG,1.3181862,103.8870563,Aikido Shinju-kai (Singapore) HQ 心柔会本部道场,1.3151733562142804,103.8831553034351,Martial Arts Dojo
GEYLANG,1.3181862,103.8870563,Collin's Grille . Bento,1.3153236811049351,103.88316258450361,Japanese Restaurant
GEYLANG,1.3181862,103.8870563,Shuang Shun Chicken Rice,1.3126799566493423,103.88053564718936,Asian Restaurant
GEYLANG,1.3181862,103.8870563,Ci Hang Western & Chinese Vegetarian Fast Food,1.3157438984212995,103.88324797153473,Vegetarian / Vegan Restaurant
GEYLANG,1.3181862,103.8870563,Nine Fresh Desserts 九份甜品,1.318521859363116,103.8923525318784,Dessert Shop
GEYLANG,1.3181862,103.8870563,Koung's Wan Tan Mee 龔氏雲吞面 (Koung's Wan Tan Mee),1.3148600515359223,103.88085549843761,Noodle House
GEYLANG,1.3181862,103.8870563,FairPrice,1.321795597634414,103.88657284320169,Grocery Store
GEYLANG,1.3181862,103.8870563,Choo Zai Zhai Vegetarian Food,1.3254514037504432,103.88502978329701,Vegetarian / Vegan Restaurant
GEYLANG,1.3181862,103.8870563,NTUC Fairprice,1.3216244004413404,103.8865530832893,Grocery Store
GEYLANG,1.3181862,103.8870563,Tasvee Restaurant,1.3134206963497188,103.88376502569557,Indian Restaurant
GEYLANG,1.3181862,103.8870563,Durians @ Lorong 21 Geylang,1.3146996352060187,103.87993697587211,Farmers Market
GEYLANG,1.3181862,103.8870563,BURGER KING,1.3187016983009021,103.8922628277727,Fast Food Restaurant
GEYLANG,1.3181862,103.8870563,北京能人聚 (Beijing Nenrenju),1.3144071629993737,103.88884111624036,Chinese Restaurant
GEYLANG,1.3181862,103.8870563,Toast Box,1.318350368561841,103.89282921831709,Breakfast Spot
GEYLANG,1.3181862,103.8870563,Gelāre,1.3147118175804247,103.89456331480073,Ice Cream Shop
GEYLANG,1.3181862,103.8870563,Hawkerman,1.3188451521767184,103.89447452829431,Halal Restaurant
GEYLANG,1.3181862,103.8870563,Lotus Thai Restaurant,1.3186915,103.892784,Thai Restaurant
GEYLANG,1.3181862,103.8870563,Garden Pastry & Cake,1.321333758895108,103.88656878115316,Bakery
GEYLANG,1.3181862,103.8870563,Munch Saladsmith,1.3186499370764915,103.89312462075372,Salad Place
GEYLANG,1.3181862,103.8870563,Sheng Hui Coffee Shop,1.3178882974987247,103.87865936151579,Coffee Shop
GEYLANG,1.3181862,103.8870563,Kajiken (歌志軒),1.3186589987107584,103.89292788589583,Ramen Restaurant
GEYLANG,1.3181862,103.8870563,Sweet Garden Dessert Café,1.3097450456480348,103.88408987851021,Dessert Shop
GEYLANG,1.3181862,103.8870563,Penyet Town,1.3148824033775293,103.89493162400875,Indonesian Restaurant
GEYLANG,1.3181862,103.8870563,Hippo Family Restaurant,1.3244354126037265,103.88785280045683,Asian Restaurant
GEYLANG,1.3181862,103.8870563,Y2000 Beer Garden,1.317915166334422,103.8784481985268,Beer Garden
GEYLANG,1.3181862,103.8870563,Beauty In The Pot,1.3154087104473393,103.89449754111403,Hotpot Restaurant
GEYLANG,1.3181862,103.8870563,MOS Burger,1.3182994897735005,103.89240080962698,Fast Food Restaurant
GEYLANG,1.3181862,103.8870563,Giant,1.3185937024432417,103.89266596393364,Supermarket
GEYLANG,1.3181862,103.8870563,Astons Specialities,1.3192113118913553,103.89356257599155,Steakhouse
GEYLANG,1.3181862,103.8870563,Soon Soon Soon Wanton Noodles 顺顺顺云吞面,1.314534731644769,103.88957843059742,Noodle House
GEYLANG,1.3181862,103.8870563,Paya Lebar Square,1.318631705977262,103.89262708822577,Shopping Mall
GEYLANG,1.3181862,103.8870563,119 Kopitiam,1.3196801978142656,103.8866636678799,Chinese Restaurant
GEYLANG,1.3181862,103.8870563,O'nya Sayang,1.3185593162647757,103.89233540344568,Asian Restaurant
GEYLANG,1.3181862,103.8870563,Jack's Place,1.3185081330727118,103.89263589622647,Steakhouse
GEYLANG,1.3181862,103.8870563,Geylang East Sin Hin Food Centre,1.3177512255432315,103.88554675220222,Asian Restaurant
HOUGANG,1.3706821,103.8925450111407,Phoon Huat & Co,1.3712224815496226,103.89469513942286,Kitchen Supply Store
HOUGANG,1.3706821,103.8925450111407,Soup Restaurant 三盅兩件,1.3726123839879774,103.89385821194863,Chinese Restaurant
HOUGANG,1.3706821,103.8925450111407,Dessert Story,1.372575563672924,103.89379612222575,Dessert Shop
HOUGANG,1.3706821,103.8925450111407,成發咖啡屋 Seng Huat Coffee House,1.3721690480623452,103.89359285128654,Food Court
HOUGANG,1.3706821,103.8925450111407,Tiew Mai Thai Boat Noodle,1.3700687370309148,103.89518071464443,Thai Restaurant
HOUGANG,1.3706821,103.8925450111407,Subway,1.3726656195076743,103.89371002056279,Sandwich Place
HOUGANG,1.3706821,103.8925450111407,Sin Heng Kee Porridge,1.3749146500616443,103.88580375640903,Breakfast Spot
HOUGANG,1.3706821,103.8925450111407,Qiji,1.372115758607321,103.89372982617333,Asian Restaurant
HOUGANG,1.3706821,103.8925450111407,Divine Realm Vegetarian Restaurant,1.3718822909245156,103.88634240786158,Vegetarian / Vegan Restaurant
HOUGANG,1.3706821,103.8925450111407,Yolé,1.3722404628122065,103.89355304476992,Frozen Yogurt Shop
HOUGANG,1.3706821,103.8925450111407,5 Star Corner Western Food,1.3704609761526334,103.89469302579282,Coffee Shop
HOUGANG,1.3706821,103.8925450111407,Old Street Bak Kut Teh 驰名老街肉骨茶,1.3724920018722537,103.89388824729747,Chinese Restaurant
HOUGANG,1.3706821,103.8925450111407,NTUC FairPrice,1.371775817983331,103.89406787500465,Supermarket
HOUGANG,1.3706821,103.8925450111407,Yong's Teochew Kueh,1.363049469374578,103.8881871650314,Bakery
HOUGANG,1.3706821,103.8925450111407,Toast Box 土司工坊,1.3721903351339129,103.89371120973274,Café
HOUGANG,1.3706821,103.8925450111407,Peng Restaurant Catering Service,1.367304303523175,103.89056247425387,Chinese Restaurant
HOUGANG,1.3706821,103.8925450111407,Pepper Lunch,1.3721856912055035,103.89371220164111,Fast Food Restaurant
HOUGANG,1.3706821,103.8925450111407,Hougang Sports Hall,1.3705589764257604,103.88814074515692,Athletics & Sports
HOUGANG,1.3706821,103.8925450111407,Sin Chie Toke Huan,1.3627930803209187,103.88827979564667,Hainan Restaurant
HOUGANG,1.3706821,103.8925450111407,Divine Vegetarian Family Restaurant,1.3728782720220187,103.89870132531507,Vegetarian / Vegan Restaurant
HOUGANG,1.3706821,103.8925450111407,805 Hougang Coffeeshop,1.3705481935322057,103.89462329894572,Food Court
HOUGANG,1.3706821,103.8925450111407,Watsons,1.3726583435051896,103.89365687516838,Pharmacy
HOUGANG,1.3706821,103.8925450111407,McDonald's,1.3721694306586665,103.89362063099654,Fast Food Restaurant
HOUGANG,1.3706821,103.8925450111407,Popular Bookstore,1.372621345650996,103.8937089156863,Bookstore
HOUGANG,1.3706821,103.8925450111407,KPT 咖啡店,1.3750325016072587,103.89724346944274,Food Court
HOUGANG,1.3706821,103.8925450111407,Zilan Nasi Ayam,1.374717061221262,103.88662704531355,Asian Restaurant
HOUGANG,1.3706821,103.8925450111407,Starbucks,1.3725992451299331,103.89378436704884,Coffee Shop
HOUGANG,1.3706821,103.8925450111407,Restaurant 121,1.3627810445598971,103.89421260503349,Coffee Shop
HOUGANG,1.3706821,103.8925450111407,Hougang MRT Station (NE14),1.3720614395466892,103.89348508310796,Metro Station
HOUGANG,1.3706821,103.8925450111407,NTUC FairPrice,1.3726992909498252,103.89380712777752,Supermarket
HOUGANG,1.3706821,103.8925450111407,Ichiban Sushi,1.3724055484356317,103.89396931070108,Sushi Restaurant
HOUGANG,1.3706821,103.8925450111407,KFC,1.3721722886183798,103.89349996242368,Fast Food Restaurant
HOUGANG,1.3706821,103.8925450111407,Kawa Cafe,1.372081127611642,103.89374560299558,Café
HOUGANG,1.3706821,103.8925450111407,The Manhattan Fish Market,1.3726798469235408,103.89373003745166,Fish & Chips Shop
HOUGANG,1.3706821,103.8925450111407,Pizza Hut,1.3722779111952925,103.8938842362195,Pizza Place
HOUGANG,1.3706821,103.8925450111407,Hougang ActiveSG Gym,1.3706223763113012,103.88869616702847,Gym
HOUGANG,1.3706821,103.8925450111407,Hock Kee Coffeeshop 福记咖啡(明吉 Meng Kiat),1.3735114317150083,103.88570600345923,Coffee Shop
HOUGANG,1.3706821,103.8925450111407,Hougang Mall,1.37270194826032,103.89379270523777,Shopping Mall
HOUGANG,1.3706821,103.8925450111407,Ah Seng Bak Kut Teh 阿成肉骨茶,1.3708879042814437,103.89389352406866,Soup Place
HOUGANG,1.3706821,103.8925450111407,Realty Park,1.366185959437395,103.88834376163845,Playground
HOUGANG,1.3706821,103.8925450111407,Heng Heng Western,1.3746209186468323,103.88688729931027,Steakhouse
HOUGANG,1.3706821,103.8925450111407,Goldhill Family Restaurant,1.3626794862693639,103.89423752535399,Asian Restaurant
HOUGANG,1.3706821,103.8925450111407,Hougang Stadium,1.3695769605232762,103.8862643490408,Stadium
HOUGANG,1.3706821,103.8925450111407,Hougang Swimming Complex,1.369857769026012,103.88719386028662,Pool
HOUGANG,1.3706821,103.8925450111407,Al Falah Restaurant Pte Ltd,1.3731648794132871,103.88624080738711,Indian Restaurant
HOUGANG,1.3706821,103.8925450111407,Kimly Coffeeshop,1.368289106959139,103.89558910087109,Food Court
HOUGANG,1.3706821,103.8925450111407,Kang Kar Mall,1.3715719886578583,103.89426314623284,Shopping Mall
HOUGANG,1.3706821,103.8925450111407,Long John Silver's,1.3721519433321523,103.89372966938404,Fast Food Restaurant
HOUGANG,1.3706821,103.8925450111407,Traditional Hainanese Curry Rice,1.3628756,103.88837,Chinese Restaurant
HOUGANG,1.3706821,103.8925450111407,Hougang Money Changer,1.372196,103.893702,Currency Exchange
HOUGANG,1.3706821,103.8925450111407,美食美客 by Kopitiam,1.3726068811004475,103.89385669658,Food Court
HOUGANG,1.3706821,103.8925450111407,Bus Stop @ Blk 834,1.3700602825570036,103.8895546911335,Bus Station
HOUGANG,1.3706821,103.8925450111407,七福星咖啡,1.364815919456824,103.89009807169093,Coffee Shop
HOUGANG,1.3706821,103.8925450111407,精英 Jing Ying Coffee Shop,1.3739333196632022,103.89111594608701,Coffee Shop
HOUGANG,1.3706821,103.8925450111407,Tai Wah Coffee Shop,1.372234435138026,103.88894305528267,Coffee Shop
HOUGANG,1.3706821,103.8925450111407,Blk 684 Coffee Shop,1.3746581410548775,103.88686087105242,Food Court
HOUGANG,1.3706821,103.8925450111407,益发 Yi Huat Café,1.3733125515633868,103.88516457684375,Food Court
HOUGANG,1.3706821,103.8925450111407,SaSa,1.375616381651027,103.89058214969701,Cosmetics Shop
HOUGANG,1.3706821,103.8925450111407,Bus Stop 64351 (Opp Montfort Sch),1.374789450333304,103.88811478077372,Bus Station
HOUGANG,1.3706821,103.8925450111407,Hougang Neighbourhood 6 Park,1.3755947020431323,103.886517182488,Park
HOUGANG,1.3706821,103.8925450111407,7-Eleven @ Blk 698,1.3749668339977676,103.88670802116394,Miscellaneous Shop
HOUGANG,1.3706821,103.8925450111407,天天吃面,1.3745536,103.885864,Noodle House
HOUGANG,1.3706821,103.8925450111407,Bus Stop 64439,1.37800758130457,103.88945460319519,Bus Station
HOUGANG,1.3706821,103.8925450111407,Choice Optical,1.3740609851969452,103.88529595019729,Optical Shop
HOUGANG,1.3706821,103.8925450111407,My Nail Paradise,1.3741974393545402,103.88530727645987,Spa
HOUGANG,1.3706821,103.8925450111407,heng coffee family restaurant,1.3618016342351587,103.89361009904567,Chinese Restaurant
JURONG EAST,1.333115,103.7422968,UNIQLO,1.333175096970959,103.74316037528905,Clothing Store
JURONG EAST,1.333115,103.7422968,Johan Paris,1.334083168771419,103.74238405765479,Bakery
JURONG EAST,1.333115,103.7422968,Tonkatsu by Ma Maison とんかつ マメゾン (Tonkatsu by Ma Maison),1.3336684475675613,103.74281781453568,Japanese Restaurant
JURONG EAST,1.333115,103.7422968,MUJI 無印良品,1.3331868724770302,103.74306435074546,Furniture / Home Store
JURONG EAST,1.333115,103.7422968,Books Kinokuniya,1.3334816668155773,103.74316317743188,Bookstore
JURONG EAST,1.333115,103.7422968,The Rink,1.3334240944657456,103.74034536911829,Skating Rink
JURONG EAST,1.333115,103.7422968,Pepper Lunch,1.3333617653895071,103.74308602950269,Japanese Restaurant
JURONG EAST,1.333115,103.7422968,Cathay Cineplexes,1.3333892927617659,103.74357229807055,Multiplex
JURONG EAST,1.333115,103.7422968,Platinum Movie Suites,1.3334250947997497,103.7441133014962,Movie Theater
JURONG EAST,1.333115,103.7422968,Dian Xiao Er 店小二 (Dian Xiao Er),1.333446950468997,103.74309389919995,Chinese Restaurant
JURONG EAST,1.333115,103.7422968,Song Fa Bak Kut Teh 松發肉骨茶,1.3333938719531726,103.74341967353692,Chinese Restaurant
JURONG EAST,1.333115,103.7422968,"Tsukada Nojo 塚田農場 Japanese ""Bijin Nabe"" Restaurant",1.3337184281965402,103.74249835919925,Japanese Restaurant
JURONG EAST,1.333115,103.7422968,TOKYU HANDS,1.3343412171318205,103.74325862645334,Department Store
JURONG EAST,1.333115,103.7422968,Westgate,1.3342247401660687,103.74282360076903,Shopping Mall
JURONG EAST,1.333115,103.7422968,Green Dot,1.333641335086254,103.74285825778365,Vegetarian / Vegan Restaurant
JURONG EAST,1.333115,103.7422968,Jem,1.33331926,103.74311676,Shopping Mall
JURONG EAST,1.333115,103.7422968,Soi 19 Thailand Wanton Mee,1.3352987899793434,103.73922964680678,Coffee Shop
JURONG EAST,1.333115,103.7422968,Robinsons,1.3334748418426703,103.74324633410984,Department Store
JURONG EAST,1.333115,103.7422968,Sabar38,1.3331843250031363,103.74021649360657,Seafood Restaurant
JURONG EAST,1.333115,103.7422968,J-Walk,1.333945866041842,103.74443292617798,Trail
JURONG EAST,1.333115,103.7422968,Beng Hiang Restaurant,1.3339448465548012,103.74033272670263,Chinese Restaurant
JURONG EAST,1.333115,103.7422968,H&M,1.3330846178286244,103.74290745123292,Clothing Store
JURONG EAST,1.333115,103.7422968,Chir Chir,1.3334341125698779,103.7431003201838,Korean Restaurant
JURONG EAST,1.333115,103.7422968,Hai Di Lao 海底捞火锅 (Hai Di Lao),1.3345768891941545,103.7461175279862,Hotpot Restaurant
JURONG EAST,1.333115,103.7422968,The Coffee Bean & Tea Leaf,1.333490417697433,103.74311115728305,Coffee Shop
JURONG EAST,1.333115,103.7422968,IMM Garden Plaza,1.3347741620170932,103.74612133804085,Playground
JURONG EAST,1.333115,103.7422968,FairPrice Xtra,1.3331666858123183,103.74312000380677,Supermarket
JURONG EAST,1.333115,103.7422968,Coach Factory Outlet,1.3343901533204785,103.74610231748218,Accessories Store
JURONG EAST,1.333115,103.7422968,KOI Café,1.334147660709995,103.74327277499832,Bubble Tea Shop
JURONG EAST,1.333115,103.7422968,Aburi Sushi Heishirou,1.3337717962021967,103.74258639144085,Sushi Restaurant
JURONG EAST,1.333115,103.7422968,Sushi Tei,1.3333844277488305,103.7435069249378,Japanese Restaurant
JURONG EAST,1.333115,103.7422968,Paradise Dynasty 樂天皇朝 (Paradise Dynasty),1.3343641995442241,103.74361170963756,Chinese Restaurant
JURONG EAST,1.333115,103.7422968,Zaffron Kitchen,1.3336536649052213,103.7429579953445,Indian Restaurant
JURONG EAST,1.333115,103.7422968,Yolé,1.3340037871685584,103.7423294840126,Frozen Yogurt Shop
JURONG EAST,1.333115,103.7422968,Nike Factory Store,1.334138,103.746455,Outlet Store
JURONG EAST,1.333115,103.7422968,Paris Baguette,1.3328951722410927,103.74350403919387,Café
JURONG EAST,1.333115,103.7422968,Brotzeit German Bier Bar & Restaurant,1.3337304351000416,103.74255397949256,German Restaurant
JURONG EAST,1.333115,103.7422968,Timberland Outlet,1.3345273343668604,103.74596046696162,Shoe Store
JURONG EAST,1.333115,103.7422968,Saizeriya Ristorante E Caffe,1.3331448362428437,103.74038238448014,Italian Restaurant
JURONG EAST,1.333115,103.7422968,Din Tai Fung 鼎泰豐,1.333426475541918,103.74305665429846,Dumpling Restaurant
JURONG EAST,1.333115,103.7422968,MOS Burger,1.3331640438197827,103.7432841150114,Burger Joint
JURONG EAST,1.333115,103.7422968,Soup Restaurant Teahouse 三盅兩件茶楼,1.334392759401934,103.74603288806186,Chinese Restaurant
JURONG EAST,1.333115,103.7422968,Marché Mövenpick,1.3333784661964854,103.74293479885135,Café
JURONG EAST,1.333115,103.7422968,一風堂 Ippudo,1.33447,103.7427,Ramen Restaurant
JURONG EAST,1.333115,103.7422968,Starbucks,1.3343983727637465,103.74442543308271,Coffee Shop
JURONG EAST,1.333115,103.7422968,Share Tea 歇脚亭,1.333643125274504,103.74048281986505,Bubble Tea Shop
JURONG EAST,1.333115,103.7422968,Shaburi And Kintan,1.3334455999130377,103.74312140944541,Japanese Restaurant
JURONG EAST,1.333115,103.7422968,Toast Box 土司工坊 (Toast Box),1.3340331488266188,103.74232299900066,Café
JURONG EAST,1.333115,103.7422968,Starbucks,1.3337122626885134,103.74255524384465,Coffee Shop
JURONG EAST,1.333115,103.7422968,Fitness First Platinum,1.3340742184024499,103.74307867660707,Gym / Fitness Center
JURONG EAST,1.333115,103.7422968,Starbucks,1.3332839864238004,103.74286931214863,Coffee Shop
JURONG EAST,1.333115,103.7422968,Science Centre Singapore,1.3333401383171681,103.73676541365214,Science Museum
JURONG EAST,1.333115,103.7422968,Subway,1.335215679363377,103.74576655633828,Sandwich Place
JURONG EAST,1.333115,103.7422968,Teo Heng KTV Studio,1.3335722893379596,103.74014085803987,Karaoke Bar
JURONG EAST,1.333115,103.7422968,Omni-Theatre and Planetarium,1.3345655689249898,103.7358492046215,Planetarium
